CASE_TYPE,REGION,COMPLEXITY,DELAY_FLAG,OUTCOME
Other,"LAHOTI,BHAN.",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,KATJU,Low,No,Resolved
Other,SRIKRISHNA.,Low,Yes,Resolved
Other,RAVEENDRAN,Low,No,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,MATHUR,Low,No,Resolved
Other,BALASUBRAMANAYAN,Low,No,Resolved
Other,PAL,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,High,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,PANTA,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,AGRAWAL,Low,Yes,Resolved
Other,SRIKRISHNA,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,SABHARWAL,Low,Yes,Resolved
Other,BEDI,Low,No,Resolved
Other,SEMA,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,SEMA,Low,Yes,Resolved
Other,SEMA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,"KABIR,V.S.SIRPURKAR",Low,No,Resolved
Other,PATIL.,Low,Yes,Resolved
Other,AGRAWAL.,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SRIKRISHNA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,SINHA.,Low,Yes,Resolved
Other,PASAYAT.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,MATHUR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,"D.P.Mohapatro,K.T.Thomas",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,"K.T.THOMAS,S.N.VARIAVA",Low,Yes,Resolved
Other,",",High,No,Resolved
Other,SHAH.,Low,Yes,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,ALAM,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,"SHAH,D.M.DHARMADHIKARI.",Low,Yes,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,REDDY,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,DHARMADHIKARI.,Low,Yes,Resolved
Other,"R.P.SETHI,K.T.THOMAS",Low,Yes,Resolved
Other,SRIKRISHNA,Low,Yes,Resolved
Other,SRIKRISHNA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATIL.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,KUMAR.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PAL,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,LAKSHMANAN,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,RAJU,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,SIRPURKAR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,"S.P.Bharucha,N.S.Hegde",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,"Pal,D.P.Wadhwa",Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,NAOLEKAR,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,NAOLEKAR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,BHANDARI,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,High,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,VERMA,Low,No,Resolved
Other,JAIN,Low,No,Resolved
Other,"D.P.MOHAPATRA,K.G.BALAKRISHNAN.",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,RAJU,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SINHA,Low,Yes,Resolved
Other,PATIL.,Low,Yes,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KABIR,Low,No,Resolved
Other,KABIR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT.,Low,Yes,Resolved
Other,PASAYAT.,Low,Yes,Resolved
Other,"H.K.SEMA,P.K.BALASUBRAMANYAN",Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,KUMAR.,Low,Yes,Resolved
Other,KUMAR.,Low,Yes,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,BALASUBRAMANYAN,High,Yes,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,",",High,No,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,SEMA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,"BALAKRISHNAN,J.",High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,KATJU,Low,No,Resolved
Other,BALAKRISHNAN.,Low,Yes,Resolved
Other,BALAKRISHNAN.,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,"PAL,S.P.BHARUCHA",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,"M.J.RAO,N.S.HEGDE",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,SIRPURKAR,Low,No,Resolved
Other,AGARWAL.,High,Yes,Resolved
Other,VARIAVA,High,Yes,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,"S.B.Majumdar,Y.K.Sabharwal",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,BALASUBRAMANYAN,High,No,Resolved
Other,BALASUBRAMANYAN,High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,LAKSHMANAN.,High,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,",",High,No,Resolved
Other,REDDY,Low,No,Resolved
Other,SIRPURKAR,Low,No,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PAL,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BALASUBRAMANYAN,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"S.V.PATIL,R.C.LAHOTI",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,SINGHVI,Low,No,Resolved
Other,"K.T.THOMAS,R.P.SETHI",Low,Yes,Resolved
Other,KABIR,Low,No,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,"PAL,A.P.MISRA",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,RAJU.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KUMAR.,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,PANTA,High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,"K.T.THOMAS,D.P.MOHAPATRO",Low,Yes,Resolved
Other,",",High,No,Resolved
Other,KABIR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,RAVEENDRAN,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,KATJU,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,RAVEENDRAN,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,KUMAR,High,Yes,Resolved
Other,",",High,No,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,CHATTERJEE,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,BALASUBRAMANYAN,High,Yes,Resolved
Other,PASAYAT.,Low,Yes,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,NAOLEKAR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,NAOLEKAR,High,Yes,Resolved
Other,",",High,No,Resolved
Other,KATJU,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,",",High,No,Resolved
Other,PANTA,Low,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,BHANDARI,Low,No,Resolved
Other,KATJU,Low,No,Resolved
Other,"H.K.SEMA,P.K.BALASUBRAMANYAN",Low,No,Resolved
Other,SINHA.,Low,Yes,Resolved
Other,PANTA,Low,No,Resolved
Other,DHARMADHIKARI,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PANCHAL,Low,No,Resolved
Other,MATHUR,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,RAJU,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PHUKAN,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,RAJU.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SETHI,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,ALAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SETHI,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,MATHUR,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,"R.P.SETHI,S.S.AHMAD",Low,Yes,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,SINHA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SEMA.,Low,Yes,Resolved
Other,LAKSHMANAN,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PAL,Low,Yes,Resolved
Other,LAKSHMANAN,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PAL,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,"B.N.AGRAWAL,A.K.MATHUR",Low,Yes,Resolved
Other,REDDI,Low,Yes,Resolved
Other,VARIAVA,Low,Yes,Resolved
Other,"KUMAR,A.R.LAKSHMANAN.",Low,Yes,Resolved
Other,"KUMAR,A.R.LAKSHMANAN.",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PANTA,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SINHA,Low,Yes,Resolved
Other,CHATTERJEE,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,REDDY,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,BALAKRISHNAN.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,MOHAPATRA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KABIR,Low,No,Resolved
Other,AGRAWAL,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SEMA,Low,Yes,Resolved
Other,THOMAS,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,CHATTERJEE,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,KATJU,Low,No,Resolved
Other,PANTA,High,No,Resolved
Other,PANTA,High,No,Resolved
Other,",",High,No,Resolved
Other,AGRAWAL.,Low,Yes,Resolved
Other,ALAM,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,LAKSHMANAN,Low,No,Resolved
Other,REDDY,Low,No,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,"U.C.BANERJEE,M.J.RAO",Low,Yes,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,LAKSHMANAN,Low,No,Resolved
Other,",",High,No,Resolved
Other,JAIN,Low,No,Resolved
Other,JAIN,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,SINHA,Low,Yes,Resolved
Other,SINHA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,DHARMADHIKARI.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,SIRPURKAR,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,REDDY,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,"R.P.SETHI,S.N.VARIVA,K.T.THOMAS",High,Yes,Resolved
Other,nan,Low,No,Resolved
Other,MATHUR.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,"BABU,DORAISWAMY",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,PATIL,Low,Yes,Resolved
Other,&,Low,Yes,Resolved
Other,JAIN,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SINGH.,Low,Yes,Resolved
Other,BHANDARI,Low,No,Resolved
Other,Shah.,High,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,"A.K.MATHUR,H.S.BEDI",Low,No,Resolved
Other,",",High,No,Resolved
Other,Sabharwal.,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,PANTA,Low,No,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,&,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,KABIR,Low,No,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,LAKSHMANAN,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,KAPADIA,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,BHANDARI,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,LAKSHMANAN,Low,No,Resolved
Other,",",High,No,Resolved
Other,MATHUR,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,PANTA,Low,No,Resolved
Other,SIRPURKAR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BALAKRISHNAN.,Low,Yes,Resolved
Other,THAKKER,Low,Yes,Resolved
Other,JAIN,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,BHANDARI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,SRIKRISHNA,Low,Yes,Resolved
Other,"PAL,D.P.WADHWA",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,PASAYAT,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PATIL,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,SRIKRISHNA.,Low,Yes,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,SEMA,Low,Yes,Resolved
Other,SEMA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,JAIN,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PANTA,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BALASUBRAMANYAN,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,"K.T.THOMAS,R.P.SETHI",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,PAL,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,BEDI,Low,No,Resolved
Other,THAKKER,Low,No,Resolved
Other,KAPADIA,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,KABIR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,BALAKRISHNAN,High,Yes,Resolved
Other,KAPADIA,High,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,REDDI.,Low,Yes,Resolved
Other,REDDI,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,RAVEENDRAN,Low,Yes,Resolved
Other,CHATTERJEE,Low,Yes,Resolved
Other,JAIN,Low,No,Resolved
Other,CHATTERJEE,Low,Yes,Resolved
Other,BHANDARI,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,JAIN,High,No,Resolved
Other,JAIN,High,No,Resolved
Other,JAIN,High,No,Resolved
Other,JAIN,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,SHAH.,High,Yes,Resolved
Other,nan,Low,No,Resolved
Other,"S.V.PATIL,D.P.MOHAPATRO",Low,Yes,Resolved
Other,MATHUR,High,Yes,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,"S.S.AHMAD,D.P.WADHWA",Low,Yes,Resolved
Other,",",High,No,Resolved
Other,"M.B.SHAH,B.N.KIRPAL",Low,Yes,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,SABHARWAL.,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,SINHA,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,SEMA,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,CHATTERJEE,Low,No,Resolved
Other,SATHASIVAM,Low,No,Resolved
Other,AGRAWAL,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,NAOLEKAR,Low,Yes,Resolved
Other,NAOLEKAR,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,"BABU,G.P.MATHUR",Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,"N.S.HEGDE,S.S.M.QUADRI",Low,Yes,Resolved
Other,HEGDE.,Low,Yes,Resolved
Other,nan,Low,No,Resolved
Other,"G.T.NANAVATI,S.N.PHUKAN",Low,Yes,Resolved
Other,nan,Low,Yes,Resolved
Other,NAOLEKAR,Low,Yes,Resolved
Other,KABIR,Low,No,Resolved
Other,KUMAR,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,Yes,Resolved
Other,BEDI,Low,No,Resolved
Other,",",High,No,Resolved
Other,nan,Low,No,Resolved
Other,nan,Low,No,Resolved
Other,",",High,No,Resolved
Other,DHARMADHIKARI.,Low,Yes,Resolved
Other,BHAN.,Low,Yes,Resolved
Other,KABIR,Low,No,Resolved
Other,nan,Low,Yes,Resolved
Other,",",High,No,Resolved
Other,RAVEENDRAN,Low,No,Resolved
